Airframe_Zone,Stress_MPa,Vibration_mm,Fatigue_Life_Cycles,Failure_Risk_Score
Fuselage,382.9266543530898,4.42777762325386,30.026634766096834,57.69266375173891
Wing Root,180.66521838160284,8.01278335035851,211.01353695935103,100.0
Wing Root,108.69278879230598,23.544527501714118,207.15738800253243,100.0
Wing Root,258.30117604521087,18.61104075042182,21.32974993736904,48.87697895898076
Tail Fin,354.1591817778789,3.6179576572350856,247.12744139503218,100.0
Tail Fin,43.068886257863255,21.631539947849127,22.660662319674973,53.969660874512506
Tail Fin,51.093338241594324,1.5493405775486764,129.6019259146567,48.04248234509154
Tail Fin,146.38425960088134,23.352279169844866,167.03579971225153,100.0
Tail Fin,148.38813050018726,12.657862442751762,139.6559307111365,90.36876032162436
Tail Fin,387.4654135895619,9.215620935583898,193.45967122034273,100.0
Fuselage,390.63643134352907,20.186836742369636,7.5547863523637515,86.73477374896602
Fuselage,261.12265888104093,16.14391293085017,15.278049740750884,65.12534833926767
Wing Root,135.66404634340506,4.1943903277684,121.21234692702241,61.37584505115458
Tail Fin,301.7485399775175,24.447208748659058,165.83725879621815,100.0
Wing Tip,27.0568940931881,3.7688348843043076,151.64023604266959,55.43153971398742
Wing Root,181.36794598083634,18.581717683588504,236.05358024745337,100.0
Wing Root,372.04383781094504,20.441477129797484,126.5317204765722,93.81480938162622
Wing Tip,340.14059208920844,27.608332742366855,66.79904994247359,100.0
Fuselage,96.2147148669541,29.36271972461758,188.3070169648544,100.0
Tail Fin,79.19722009318568,16.57829410745968,246.24408618350452,100.0
Wing Root,220.42692599324698,21.974441713556924,31.446210088383765,53.550966141444945
Wing Root,93.26943286116204,15.422654442078956,210.972241862744,100.0
Fuselage,171.23241522515195,22.866457826757852,187.1388275887693,100.0
Wing Tip,278.66526779953534,26.263026017893825,160.8913817249158,100.0
Tail Fin,179.18219977936099,5.2450211317535125,141.72036966149693,90.77680805914618
Wing Tip,396.80588102625177,3.4257539378228694,103.36610738601563,100.0
Wing Root,266.448521983429,9.672403435222847,186.87527239026474,100.0
Wing Root,148.59998178743837,23.621857642319217,140.78549596234407,100.0
Wing Root,340.738638541001,25.278937418324386,209.00671499002559,100.0
Tail Fin,68.06633962965343,9.515324356961338,219.77943664790914,100.0
Fuselage,58.638482195442286,11.868588549897174,162.62446907838716,64.67283512497879
Wing Root,162.69502228935343,12.6723443050344,175.4264458917177,100.0
Fuselage,21.337838334141956,5.423110976718692,49.42322358174878,18.3534187739367
Wing Tip,197.57942705558827,19.44860301420421,20.889130648327246,72.79305225614917
Tail Fin,97.9211146308406,21.236831508870964,17.93697031478938,75.75364861946426
Wing Tip,115.23008085000359,24.83895760031183,127.07264215454614,90.8676846311176
Wing Root,68.10989709820495,21.014761625677572,187.75167615935027,100.0
Fuselage,67.50648541545074,10.181686231474691,111.33474471259944,61.00460037157343
Wing Root,154.85458073048784,2.344995693472369,201.33489437578217,95.65968003474018
Wing Root,260.6004278187247,12.926817572175125,160.86345435351703,100.0
Tail Fin,79.51846209281021,20.73438249597098,247.8259757962194,100.0
Wing Root,239.2300507362573,5.942049467442361,93.74768320481066,62.75222933190557
Wing Root,74.46470327836808,21.15743280361337,148.52348576311599,100.0
Wing Tip,126.50297369962149,28.250037730902545,68.52770592211456,84.78370158861455
Wing Root,97.96111867103572,11.618967859722973,118.12453933503363,56.005786954694265
Tail Fin,198.35786011328852,4.437659186270341,24.74737087049554,51.08607815327555
Wing Tip,362.5261988015461,27.327010664247688,196.15220054037508,100.0
Fuselage,303.0362835513278,19.880177109880616,239.3705821654472,100.0
Wing Root,120.27081893571719,1.8155497970023653,13.890467540308029,9.522743919681009
Wing Root,107.32301794130738,8.522516920794615,191.05257429240112,89.80293293011925
Wing Root,339.46788015154834,8.410101092817644,43.31354207884475,52.179249643418686
Fuselage,217.64406608733466,12.627320276720843,90.09911493341646,81.51905678023618
Wing Tip,102.3458806314403,22.107237589223647,139.33854301297393,95.9900733911497
Tail Fin,111.46153847519996,22.05921846693153,245.41778717182544,100.0
Wing Root,66.53637822812865,21.892093962757887,51.841721858873306,50.55319866372705
Fuselage,247.32563635162197,10.810437976561154,32.953467297543675,52.982013647376554
Wing Root,290.80313546861413,12.830703049179288,26.765860046453273,46.8425466695968
Tail Fin,54.759860028994815,25.87412095380833,182.08950428607852,100.0
Fuselage,318.76299549680715,16.69074037324173,155.16053941117755,100.0
Wing Root,74.65207066367755,28.398095336508327,213.24396601276217,100.0
Wing Root,48.0493789933269,25.928613797926033,117.73975479966772,84.17819195947133
Wing Tip,209.87603302042936,24.288906708368764,117.51377001125472,100.0
Tail Fin,319.65598938352235,15.169049944283302,88.24548053266184,100.0
Tail Fin,305.13308721856765,15.821882855366152,55.19591216692458,100.0
Fuselage,267.2554528939495,5.267784432933207,67.59586944062315,53.84454458482097
Tail Fin,311.08486576089626,1.3014389261540147,20.97512485882055,74.0460160741437
Wing Root,144.02864511755018,8.831711511252095,100.72844957533525,58.148364855812154
Wing Tip,330.6202326340879,11.72239022147309,195.02490347670522,100.0
Wing Tip,86.28761648736086,6.008337225304723,28.038845586395258,45.45776370566173
Fuselage,257.48714284461846,24.038467708668875,102.01276580230144,100.0
Tail Fin,359.8135928651784,15.845620435920857,114.66272037845316,100.0
Tail Fin,344.29991022951367,27.23122601559011,72.8415994075632,100.0
Tail Fin,207.749930507522,18.14432256638603,13.1789824376634,84.94385218633182
Tail Fin,69.32067045668643,13.489540841866296,155.7480161421015,80.89690981228429
Wing Root,344.1808350692867,3.9704976507000933,186.23393136095746,92.36978253354718
Wing Root,257.5217965690372,5.395669411225658,221.07230078463778,100.0
Wing Tip,265.8922670280265,4.329880244075668,173.2809444303821,100.0
Wing Root,295.2836312327413,6.028652350878676,215.25337802350518,100.0
Tail Fin,368.10111985288233,3.767079136909264,191.0976904780848,100.0
Tail Fin,202.74285442761695,24.93335294689794,87.12597160586382,100.0
Wing Root,105.29257690672179,3.83182464812962,26.358969618798636,18.56411461389888
Wing Root,145.69715051704497,13.785353877709673,188.46245255601008,100.0
Fuselage,179.84712721528214,17.528867057674084,185.8269352179367,100.0
Wing Tip,257.3154339353374,4.224809876152831,170.66350270848133,100.0
Wing Root,132.81863955905737,0.6126054566682407,172.00902318839692,78.71124528507863
Fuselage,336.4460388447466,8.738644609405108,162.50606796438336,82.95962404542459
Tail Fin,347.8907405580234,6.858131129344289,93.29256588293515,100.0
Tail Fin,349.7697480825903,23.098910907791428,198.16959909705818,100.0
Fuselage,360.55048139029645,19.697672152983046,219.18554741389613,100.0
Wing Root,347.1798077138413,16.62612249553976,98.19813449775036,74.43727376259802
Wing Root,322.91818837211304,14.632566861548861,9.410021791577671,39.83064347149968
Wing Root,119.21455852469087,25.821079465574066,76.59346646316496,74.99277753127066
Wing Tip,332.155230149963,21.129803566223007,210.6679228276879,100.0
Fuselage,128.85292720059198,24.967142613335984,73.97269361165783,90.86926713389866
Wing Tip,185.43846110929812,6.94407389505756,34.46057049536053,70.92560586032927
Fuselage,14.837574148152768,14.328654981202922,78.80998888620009,51.97428908926895
Wing Tip,38.95394046547071,7.1773690830738355,183.91030603708575,69.32298731899174
Tail Fin,342.3829110125608,20.200238155178994,150.33928467630915,100.0
Fuselage,395.7210597565678,18.972197061997576,135.17254753917447,100.0
Tail Fin,237.29466568256095,29.86540672764364,214.64554299019716,100.0
Wing Tip,266.9417773546275,7.943063870262494,58.955198837442204,100.0
Fuselage,364.75445958027103,20.241407756673315,208.1752658326051,100.0
Tail Fin,382.7715486510934,1.2416877691795454,175.14036175202364,100.0
Wing Tip,358.08408308238995,13.579710424186038,153.73694678609473,100.0
Wing Tip,183.64598379106738,23.769666785208106,161.70336248853206,100.0
Tail Fin,159.9594177814769,14.8861785243273,164.79494358864076,100.0
Wing Root,115.91181825290555,14.450465417921693,246.04087664958226,100.0
Wing Root,109.21271652832033,11.174666249551592,120.76087197659582,62.783169380765344
Wing Root,363.87826423801033,7.5462714818568655,120.06223479677371,70.4634512998131
Wing Tip,86.47810796797324,18.518012096735163,73.7673878014137,49.922327486495504
Tail Fin,240.43830209570618,16.341720906365072,214.26331942437355,100.0
Wing Tip,323.008415036127,17.375434979394374,130.60359285932202,100.0
Wing Tip,27.31123114663323,8.695751147061166,205.08713298542594,80.92469393928974
Fuselage,144.6370256926599,15.468652192175362,219.18451854786807,94.09578820976417
Fuselage,273.4138809433648,1.8231802566952755,115.39626965086782,62.38143294395768
Tail Fin,363.96829099705644,21.563963011772266,153.93677745222243,100.0
Tail Fin,125.7237800305951,21.69366227965269,238.73811625833494,100.0
Wing Root,29.942798762419283,8.099412999844795,19.583551585204063,23.578007684960127
Wing Tip,349.92311364240993,8.072479735146352,167.99656498462352,100.0
Fuselage,57.19975018922529,12.858959810530525,189.03862171306244,81.10306726990218
Fuselage,167.6534945612416,9.971892364067978,188.71343728693424,88.34815941398836
Wing Root,151.14879642676735,18.012993340651885,7.482140086797128,32.243862446617825
Wing Root,64.15981729464164,3.9142593970218083,42.80878349435445,28.46105686625456
Fuselage,361.95678984147827,2.460093408495359,135.82203077420212,64.13582337368105
Tail Fin,329.80492535654884,20.999030023440795,135.4607113621009,100.0
Wing Tip,27.05823820048947,4.128597206150497,141.86738713035422,53.4661801437152
Wing Tip,191.9770360319142,24.593334475477064,21.509215922453016,88.96025347545252
Tail Fin,272.4569827338286,8.623744640534847,80.0468072006621,92.35120044605812
Wing Root,240.21136175173228,7.175233692319838,99.13870693365843,73.3830271988935
Fuselage,178.08423600018554,9.906571140473595,147.6386929155579,65.20994328409789
Wing Root,154.32041052295955,1.3088991441934008,101.27868520959636,57.17624082994321
Tail Fin,177.90644200026094,4.706527250416308,223.07377362003305,100.0
Fuselage,379.19132925748306,10.523180400957978,131.72364852001132,96.94001529290375
Wing Tip,131.3748230747235,20.475058872182775,153.41591611590914,99.32592943943428
Wing Root,338.27211108042366,17.616534804158366,142.12366898529527,100.0
Fuselage,159.8406180644621,1.6503823709598917,12.584168775239164,24.71778688123252
Tail Fin,171.51858748800845,12.165310905790975,81.73553396219263,80.51907818295734
Wing Root,361.03244137642747,3.9260993259155055,239.2001130940532,100.0
Fuselage,194.8625071084308,13.601767538389673,248.74020339953378,98.92846082970155
Wing Tip,384.84283930896123,11.9897158996214,99.45041666054597,100.0
Tail Fin,311.6801676984799,29.413215276206124,122.0802197654494,100.0
Fuselage,335.1234851556584,13.49301983421651,79.07164609111597,83.675872691283
Tail Fin,286.5153524719424,5.726542295520033,129.3243596993368,100.0
Wing Tip,227.50644223751712,10.744672651399974,147.2145622434555,100.0
Tail Fin,399.88838362080645,4.9403840040707,205.10544787928438,100.0
Wing Tip,353.3227572380815,18.890475765703485,144.49745348965928,100.0
Wing Root,189.96374963605194,22.05913184699836,41.25611610462952,61.364637388846766
Wing Root,98.82239708025173,28.938850991382655,227.8163796796243,100.0
Wing Tip,147.84968881324517,14.024759524793105,14.3054830060141,61.50035371506117
Fuselage,319.74215839426813,8.63514326341503,219.88719234945629,100.0
Tail Fin,388.1470134707572,28.498808221138493,130.6610919560634,100.0
Wing Root,239.60529363121475,11.572232283628255,75.0169711038382,57.612235631084296
Fuselage,229.45756261871227,13.516099552832133,153.41004926906888,86.30888109148388
Fuselage,347.5750867935754,29.431810635711166,104.85813110058515,100.0
Wing Tip,244.82562428836403,17.9464994029634,202.61438886993787,100.0
Tail Fin,343.04516711261465,13.454919590695575,212.50736928072982,100.0
Tail Fin,103.74913159279869,9.701022860126274,67.7316534507138,62.144643549614266
Wing Root,195.96895264394868,20.78780025170154,182.06320463606596,100.0
Wing Root,215.61821052752208,19.160051243991923,162.89521789465326,100.0
Wing Tip,92.17493590820924,28.744716561623836,7.17150485279988,57.870230134000366
Wing Tip,88.25389678746689,29.842134926019938,27.00397779927963,64.4974008716836
Wing Tip,65.71161204732705,22.726123706580587,193.38608161637205,88.71238679749327
Tail Fin,325.5814367442221,26.590516127308323,176.50839682916558,100.0
Wing Root,40.283240521925975,12.52251941545671,104.74108983577877,58.33180050563351
Wing Root,129.39356294304133,16.699344920176593,159.86200822902936,100.0
Fuselage,382.49493084376354,15.916009680433982,78.3935910986991,97.07853810066996
Tail Fin,54.043340647544404,25.341195903258086,64.3466483670189,69.89677082010297
Wing Root,167.12058022672846,9.211069574414326,61.93415914873172,46.5890687469567
Wing Tip,166.50934944568775,9.129195186586884,42.32074941881119,75.70386594012615
Fuselage,259.7856564485792,29.379942897656864,152.85580853062777,100.0
Fuselage,172.287356947726,22.908537146643997,51.02149887175466,88.0940972604969
Wing Root,238.48726749687248,18.931123952287372,22.585072525495693,51.38550429855413
Tail Fin,215.24859953189906,14.163595144164582,62.49009323508309,81.86855016994073
Wing Root,212.86625800119296,4.714840859512646,194.9598068487682,90.61825105654466
Wing Root,166.56379605614552,5.17941226352815,221.0880815818008,100.0
Fuselage,301.971641309218,9.868810460202942,5.0329997860989035,59.93698914334504
Wing Root,315.3764885535258,21.593642206095172,150.404011929104,100.0
Tail Fin,11.489769836847412,7.781304141456117,186.5214937572575,76.76880412200978
Fuselage,373.0460751037153,24.88808246796504,36.832831511246816,100.0
Tail Fin,317.68366399264283,26.810228271916674,111.28526779624974,100.0
Fuselage,157.1523279484662,28.121474042090128,170.40931498166867,100.0
Fuselage,284.5042657373892,0.6287164546841181,45.90350674306369,39.757366453500794
Fuselage,351.4493783555203,5.892813481378564,73.21765502135646,66.43177723899434
Fuselage,126.24036136938282,3.608265206400266,196.54684651950922,56.93418308863711
Tail Fin,399.79183680409596,3.591837917428377,127.14984587889874,100.0
Wing Tip,188.50284601212465,6.66204035815233,95.33325686187483,88.93685738232918
Tail Fin,11.123688149589691,25.83922221990857,50.57563500138808,53.084456874617736
Wing Root,92.67768133247664,19.891927724018792,120.70904201993052,89.44850113257648
Tail Fin,262.60813671453934,23.989097569104203,189.73564355745367,100.0
Tail Fin,264.1395065861378,22.288625014903754,82.32869922202075,100.0
Tail Fin,30.357465327538936,20.62471947848501,119.69776461875244,75.06434958715444
Wing Tip,153.43653522489964,2.2137125863703186,32.32049201871271,58.26966387536136
Wing Root,222.08423386783258,3.446071223517256,173.57088873982337,87.1603259108639
Wing Root,17.537776057864406,4.168867770515051,106.34245535506564,48.75128125616591
Fuselage,297.11816577369717,10.242161990423957,226.9861419931595,100.0
Fuselage,385.76470394615944,15.811452263821687,170.99785552744353,100.0
Tail Fin,187.41836690795895,8.383952578911062,58.852310461681554,66.4147370464176
Wing Tip,324.7906595723042,4.046113259056999,70.06779407485848,100.0
Tail Fin,139.5187525033232,10.583209312019385,186.06150665804986,100.0
Tail Fin,10.52791402903258,9.344115563174459,163.38239170129296,61.807297880865974
Wing Tip,352.90949479009,20.429612712532663,139.0059965859901,100.0
Tail Fin,188.61834601139287,12.241156142157834,79.2143535641322,89.28824922012853
Wing Tip,286.9528184012457,28.152663925847463,152.80649240016103,100.0
Tail Fin,32.55933528439264,28.754799129152016,235.9674581780575,100.0
Fuselage,216.98756856186597,19.703241385983144,162.9248378118742,100.0
Fuselage,97.89869452263868,6.277075981960966,39.49672247870564,35.0090626955889
Wing Root,340.40583122309687,9.796837654410322,72.6781446189125,60.89371694585886
Tail Fin,161.38462538952825,20.38684371831386,68.67671991449404,91.46489805682698
Fuselage,379.48414733871425,10.451534160002193,182.62038663139285,97.07419921975959
Wing Root,34.25925820423407,4.845439806229625,6.921189739119621,12.061176742356675
Tail Fin,99.79785907710072,1.814632791736035,106.8323357380469,60.453528000073945
Tail Fin,205.23539275033593,20.54879981568568,23.678608403523295,81.21010275629843
Wing Root,372.1775119358043,22.94520316317762,138.98061203890592,100.0
Wing Tip,74.64241412986081,13.643478342885782,56.25043902494232,43.61230207807936
Wing Tip,272.9961018191529,4.541472360083306,248.77043548464778,100.0
Tail Fin,384.6445204501479,6.309308281376137,238.10030353864892,100.0
Tail Fin,168.60288729944742,28.614090624777525,133.02223059935304,100.0
Wing Root,241.48876479772653,2.6559060797969423,157.4740998312253,71.602935516452
Wing Root,15.5341192643492,24.96705299527612,184.3700386765242,100.0
Wing Tip,213.36925910137407,29.33058328574936,190.54100074793752,100.0
Fuselage,343.14654347293856,23.306126730075253,80.94998460708838,100.0
Fuselage,73.4529000853407,17.17001671735631,194.0485931897589,81.35179974137684
Wing Root,245.19507940650146,25.144531009842712,197.18311021083733,100.0
Wing Tip,257.401838659958,7.051238185452957,83.80914746658941,97.42096758184158
Wing Root,210.72661067736118,24.34412546690016,67.18616414839025,71.1405828917609
Tail Fin,268.34926456341657,3.995827396145471,75.77681003274559,76.31119588860223
Tail Fin,396.133686666318,28.667986294634808,126.19542144986441,100.0
Wing Tip,163.05869262949722,22.75081671373717,230.01447587562512,100.0
Fuselage,183.30248620419061,8.62866420697476,157.39969278089347,62.1802025128638
Fuselage,103.75557602846769,6.15199189917736,229.9685762354821,79.80011024477963
Tail Fin,20.732482204761965,25.274576783293163,189.18418239457785,100.0
Fuselage,380.6790765243653,17.65785764318121,111.97047649334769,100.0
Wing Tip,176.72571421796357,10.126983712493622,210.71661564865363,100.0
Wing Tip,379.11804012865815,26.830467710850996,107.76475851954183,100.0
Tail Fin,331.0327239764551,26.722179008107076,138.40391341706086,100.0
Tail Fin,139.31023263620557,25.723390947788086,55.73357325665953,86.92075079932714
Fuselage,152.09815298701048,9.209633173444443,220.47665982839095,77.81251276650535
Wing Tip,335.97211188510124,10.299635476910336,174.93642408107982,100.0
Tail Fin,147.5150163122547,24.831241760194708,131.3365544348311,100.0
Tail Fin,175.83899232070064,1.6083471667677678,36.3273662994923,48.71698531364295
Wing Root,217.4884548038582,17.91771714976945,20.02608413260424,52.59561442091601
Tail Fin,98.18887918737205,9.473862229270285,79.46591550248169,56.30910740829045
Wing Tip,354.2664084626346,2.0310778358256156,51.82408382652064,100.0
Tail Fin,299.3395675138989,25.52854868317048,108.54415326833424,100.0
Wing Root,359.45591186631543,24.631789099591444,66.93933349185414,78.61318736921712
Tail Fin,361.7566767321685,24.297458830994806,246.29030867680657,100.0
Tail Fin,307.3683249454657,16.502894602148356,41.652355134103374,97.22465093406512
Wing Root,286.63512310431776,5.435978468031281,196.2547707692615,91.99031250759047
Fuselage,114.85022955660891,19.038804398860467,123.05753242228107,86.07037060900433
Wing Tip,288.6254239877845,22.890655834396963,30.11641119628624,100.0
Fuselage,286.31098202219096,5.576632264210152,243.24289976482532,85.19244817343186
Wing Tip,288.58738793664907,14.120626242487013,230.6436576686611,100.0
Wing Tip,58.798850285281304,25.58891263544471,89.42800068965211,63.09805902463034
Tail Fin,391.62493267176484,25.767848100563842,176.78661608961363,100.0
Tail Fin,271.71156070536665,13.342064532929468,139.58089401262546,100.0
Tail Fin,316.62020438181264,22.16609599622995,99.16698443841305,100.0
Wing Tip,315.046792605586,4.169293521619068,200.39910333161387,100.0
Wing Tip,101.63962794842158,21.29369479627976,205.19639479381837,100.0
Fuselage,218.37331523853356,16.451669730426573,110.25100617613585,84.11290463616916
Tail Fin,79.90968864403811,24.1001027120286,140.4132335510436,91.74435637863581
Tail Fin,98.42367910868568,26.440560095207577,203.15354621806694,100.0
Wing Root,349.8514733344332,20.344738329162492,200.1869423118862,100.0
Wing Tip,132.0166327335007,28.091264407087163,213.41666384818734,100.0
Tail Fin,272.86776843292915,2.029156074032006,139.4703729439522,100.0
Wing Root,162.36602328451627,6.147116574736504,105.8555878118921,59.119973816329114
Tail Fin,167.76568037380918,2.5164194091437793,197.02116140860628,100.0
Wing Root,42.72861897035747,10.33714651108231,170.99753164836585,86.86488231180961
Tail Fin,271.8768679802107,19.152323532310376,53.753074045062014,100.0
Wing Tip,316.2548364912459,18.232529520917684,247.6386365896011,100.0
Fuselage,392.34380896745216,2.4913251271727472,132.08174362324579,71.03857510950002
Fuselage,50.21733133914956,16.659648484307922,244.8445892250705,88.95122507010988
Tail Fin,174.86416838863357,10.722462954605188,102.41503274545329,86.19443082163946
Wing Tip,246.1382409936178,15.745303204280667,186.33953534655845,100.0
Wing Root,387.72955936295796,18.307297416501566,23.85996943091674,66.94577505038835
Fuselage,370.95366106223355,2.515856092945324,110.44181367424434,63.46807482281362
Wing Tip,262.91687984628834,8.388359821797469,8.702117632546383,97.54970398205073
Wing Tip,155.57132764047597,17.127969145348484,115.41818636003372,99.28148291650749
Wing Tip,115.72753896798565,18.13121433972974,217.19343023486442,100.0
Fuselage,55.65575615542578,13.747999977822928,155.00324693665195,63.713638262418925
Fuselage,169.17915943801228,0.9541493048936001,147.81688391704446,56.01839898368377
Fuselage,221.37612920700872,28.219719583158493,59.018504900959506,100.0
Tail Fin,272.25959422976126,29.321705155948834,29.963809713869516,100.0
Wing Root,299.7017402134633,10.147817002478625,223.06397123898688,100.0
Wing Tip,292.14464896150037,0.7670977666209439,149.4162274237508,100.0
Fuselage,223.28162669165738,20.284927998778603,176.71257078605083,100.0
Fuselage,352.21331819524795,22.292332946433707,8.367660732779587,86.98332818342725
Wing Tip,148.8287026704738,0.9664892888723811,23.900566292197556,51.36042334306528
Wing Root,295.7660551666044,18.398585879164376,169.85355880652955,100.0
Wing Root,155.1581528118355,10.324528718259252,221.816255504244,100.0
Wing Tip,222.2590467843421,6.408319527094964,156.11198392387257,100.0
Fuselage,108.80929632326794,29.635957974066926,76.4164565263121,98.28606868601356
Fuselage,237.93507480539614,16.380792326043547,70.86911102363742,86.26830513176242
Tail Fin,366.95030211795097,25.86480314404264,13.576939127667384,100.0
Wing Root,106.86960740985094,21.311094493362845,109.76232675731764,88.0281379465307
Tail Fin,218.6599467935838,4.759435147943183,197.07690287889207,100.0
Tail Fin,183.12858725748734,1.1464431988627641,78.75628906940669,48.80702625952525
Tail Fin,168.97681461206574,14.351003490293948,11.936262228653607,59.80329249450457
Wing Tip,169.77171081663712,19.827624578467972,68.7579665063812,82.91209492617577
Wing Root,53.6334404541583,15.734519452449025,197.69798368575752,100.0
Wing Tip,53.06842673033004,9.03102966573052,80.9026844540049,50.14847590862321
Tail Fin,182.88953871169838,16.824715542039556,67.44615098414616,85.73883367522004
Tail Fin,317.8242108446774,9.579977034581997,228.87816874894853,100.0
Tail Fin,316.6795158939778,19.150389633741497,96.51244334042345,100.0
Fuselage,50.00150540760002,12.08555692650678,140.5759414886941,59.492795703639786
Wing Tip,146.06712926631118,15.887182182335067,199.6489802438802,100.0
Tail Fin,301.8587829296385,13.456712736866661,154.58395497877902,100.0
Fuselage,189.08380115569912,12.627261461972973,181.87266074134146,85.74004260415614
Fuselage,74.46095115575339,0.558767988962573,181.0912063741149,33.0138847567133
Wing Root,317.87855573612455,9.255207119585592,137.63555448853083,79.8896159707129
Tail Fin,357.43365864342724,7.625336830199612,91.79647516821784,100.0
Tail Fin,237.0360849553414,3.9932436556899904,56.91411095782672,67.17782012949675
Wing Tip,162.50281895968547,7.4089994423268575,58.790711191301476,69.76660782323191
Tail Fin,233.04575950173427,29.594276822566343,106.6102776070304,100.0
Wing Tip,281.6076247440818,21.21330983736397,47.065007387835145,100.0
Wing Root,137.74534442025163,16.62721502542902,145.97529988510635,90.00720274163845
Fuselage,141.51056447064332,4.71383796202279,174.5580435209704,70.50445581195068
Wing Tip,54.57145029921199,23.06162868754868,171.32994264407094,88.90629912074483
Wing Tip,36.92790346269389,14.490523118820132,142.36618226004273,72.05239584162359
Fuselage,96.54117970590542,21.581917609807363,220.98304646048544,100.0
Tail Fin,336.085904250827,24.73095670557048,211.61491110803138,100.0
Wing Tip,59.68070224013232,8.922509013496091,135.23646220987334,72.27194139777134
Fuselage,354.19835194121544,14.256137806135019,23.54643319089793,75.98883314678356
Wing Root,262.6319508506334,0.9574957534844694,73.81608147062973,37.40347841789466
Tail Fin,387.54566669979596,2.4636594734695745,163.8379118257634,100.0
Fuselage,185.68664287353218,15.644362201635008,247.35834971964877,100.0
Wing Tip,146.70300837160312,11.489731575906749,21.83485104237044,56.8962719776679
Wing Root,156.04735598752663,11.399717053925718,16.103223345419178,34.25039531242064
Wing Root,94.89028583640906,20.019686507795768,123.57739520403805,83.18882173859545
Tail Fin,256.4755853545137,3.31346226705523,30.40125227989774,66.899419006316
Fuselage,237.64829921523193,23.567819326159796,189.1780131369809,100.0
Wing Tip,274.2146317811544,22.875805487033524,8.58392342503055,100.0
Wing Tip,76.25359235978677,6.251768397058532,223.1503317187355,90.23254813009447
Fuselage,71.88476073897712,8.117815080151722,153.3258805893589,65.49330687985264
Wing Root,235.73463425965681,19.15554406768743,43.33679542088214,56.06504682586027
Wing Root,171.8387740060305,21.526941448396514,99.62193824017251,74.4544455905345
Fuselage,93.81592844419438,13.033099864608564,227.42043590146585,89.2140658762234
Tail Fin,300.84381783968917,16.95885963194567,148.24368209062706,100.0
Wing Tip,267.20919976990035,23.98912279097037,71.62677965751995,100.0
Wing Root,217.96804571884996,19.284470652807652,188.31704367631448,100.0
Tail Fin,84.46136817794097,20.99190828736497,58.58532518449219,64.59716579227592
Tail Fin,331.2692843616579,2.3626386413580436,195.31366843477065,100.0
Wing Tip,83.2117382199783,3.107355936043302,176.24246297940948,86.86372426310815
Tail Fin,68.73716025512687,6.908311150363819,118.67758220878413,58.977631609124664
Tail Fin,104.92470645522688,16.94144650240374,14.549933561976951,48.02607663723807
Wing Root,315.6712317167272,13.15505548930627,54.26096225223656,65.85366225317335
Wing Tip,398.50149266452377,24.84976209165647,211.99348020003112,100.0
Wing Tip,326.9583117582942,21.351716745525962,241.97957894395955,100.0
Tail Fin,170.36469201788853,4.337379759953935,10.494342844703505,39.1470085402895
Wing Tip,341.17981214566464,12.477348150330263,8.356144850184064,100.0
Wing Root,15.60876396811316,23.048424899874608,157.81705579168224,95.83972867207393
Tail Fin,130.49283612657953,4.413015039228118,130.3507508842939,64.3903697783754
Wing Tip,236.57064815638995,29.72503513344009,190.39889093179914,100.0
Wing Tip,273.6889050594332,4.5838470532171325,146.81584116872017,100.0
Wing Tip,372.3644128060305,10.586205704111965,134.28097922431527,100.0
Wing Tip,193.02123865705823,13.570251188747422,126.06617930628126,100.0
Wing Root,241.33170542539258,2.073765911172482,116.41726392540197,67.36726720376845
Wing Root,151.34821582017335,25.977421928250173,31.96550462927323,60.33001861522145
Wing Tip,279.4447508548209,21.06550627380837,163.9165444083598,100.0
Wing Root,226.32820681423365,22.559933317901486,203.51335374138517,100.0
Wing Root,187.517076776126,20.198937452293013,210.15493454368692,100.0
Wing Root,33.635914008814815,20.71916263165717,11.116724419414005,36.311480627374955
Tail Fin,323.0962645815552,28.847144334400326,136.30409431876896,100.0
Tail Fin,381.87868816208845,26.50766137640093,148.2024499050436,100.0
Wing Root,237.44441366806805,17.988785324989248,91.95654191486746,80.84256218836481
Wing Root,284.02968028470923,2.4625644422202297,61.54469021200028,43.54643895285762
Wing Tip,354.33677844230164,19.941839598900856,56.751798710868094,100.0
Fuselage,390.7129202453526,20.661886433521513,96.9830718686386,100.0
Fuselage,398.92278096240506,1.385767157217088,224.85463711877833,89.29448928216618
Wing Tip,245.1854264707805,18.76025115860835,235.48945842392774,100.0
Tail Fin,36.13644972297189,29.27262243763258,205.15860728159998,100.0
Tail Fin,357.8383102700594,9.528518173922246,140.20989842319048,100.0
Wing Root,99.45265304469223,14.338662725903571,70.79773102614243,61.63608318295735
Wing Root,39.18027002603949,13.434473099892056,134.8209089666889,73.98213758767817
Tail Fin,126.75951574508584,7.358926770131021,36.77134966493766,47.20912805279921
Wing Tip,152.58232339154705,10.934052254131652,79.10736214614201,79.25063401457236
Wing Root,347.2169795246746,5.070296678731558,25.270524726456525,36.50815308033264
Wing Root,333.4325513090462,21.346928243492147,156.2186074400857,100.0
Wing Root,207.14841655204694,4.7503241873893876,157.8796289546007,74.54777809558037
Tail Fin,77.95492664169802,26.32446594109411,113.22789045123824,96.73961190844737
Wing Tip,32.22170352897363,12.848914610090734,117.31569891220231,56.086512319955006
